authority_tier,char_count,key,lane,name,node_id,node_type,source_id
,,json,,json-contents,7fc1d921-774e-5152-a265-f094a4e410cd,OpenDataResource,blizzhackers-d2data
,,.gitkeep,,.gitkeep,7b6eb153-09be-5d1d-8ce9-d4d44aaac3db,OpenDataResource,blizzhackers-d2data
,,.gitkeep,,.gitkeep,dcb76a7a-1640-51f0-84f1-e35eabb776c6,OpenDataResource,blizzhackers-d2data
,,.gitkeep,,.gitkeep,013825d4-0f79-538b-95d9-bcec1334895d,OpenDataResource,blizzhackers-d2data
,,actinfo.json,,actinfo.json,9d1f45f4-2145-5adc-abc0-eac7869d40c7,OpenDataResource,blizzhackers-d2data
,,actinfo.json,,actinfo.json,e2e63350-8987-5d2d-9594-5d91d03411d3,OpenDataResource,blizzhackers-d2data
,,actinfo.json,,actinfo.json,15ad159b-7d09-5032-87e8-d0cc68024865,OpenDataResource,blizzhackers-d2data
,,actprofile.json,,actprofile.json,ff911db0-b92f-53db-9b11-194526aa8be5,OpenDataResource,blizzhackers-d2data
,,actprofile.json,,actprofile.json,48212312-a17d-59e0-a82a-ad5590405826,OpenDataResource,blizzhackers-d2data
,,actprofile.json,,actprofile.json,d1154396-998d-532b-a5f9-4e3ce0e94d43,OpenDataResource,blizzhackers-d2data
,,allstrings-eng.json,,allstrings-eng.json,11cd236a-e34f-5036-bfd1-7d4737fb3b14,OpenDataResource,blizzhackers-d2data
,,allstrings-eng.json,,allstrings-eng.json,a405614e-46e2-5658-95c1-fb2a03173b1a,OpenDataResource,blizzhackers-d2data
,,allstrings-eng.json,,allstrings-eng.json,84662a51-417f-56a8-bc9f-561e194acef3,OpenDataResource,blizzhackers-d2data
,,armor.json,,armor.json,11d1e1d5-0a06-58df-8fc5-aa314079b092,OpenDataResource,blizzhackers-d2data
,,armor.json,,armor.json,aa99fbf1-1228-5594-94e4-6b3d3029eeac,OpenDataResource,blizzhackers-d2data
,,armor.json,,armor.json,1988f746-781d-5114-8cb3-a294b58dd499,OpenDataResource,blizzhackers-d2data
structured_db,,txt-contents,open_data,txt-contents,d856af32-eb32-5b74-a124-61639b6a0f02,SourceDocument,blizzhackers-d2data
,,txt,,txt-contents,491de5f6-1869-5911-88a7-481f727403d6,OpenDataResource,blizzhackers-d2data
,,.gitkeep,,.gitkeep,d46cb5a2-c828-568d-9c74-01e06fe676d6,OpenDataResource,blizzhackers-d2data
,,.gitkeep,,.gitkeep,6931c0ab-f1bf-5121-aa80-b6400232abb7,OpenDataResource,blizzhackers-d2data
,,.gitkeep,,.gitkeep,7425d0cb-e70d-55f8-a185-a4bd9d9861ba,OpenDataResource,blizzhackers-d2data
,,base,,base,68fa4efe-8237-5e36-a353-4ab882288df2,OpenDataResource,blizzhackers-d2data
,,base,,base,9c2af37d-bea8-5b6b-8c80-5c19d69a6609,OpenDataResource,blizzhackers-d2data
structured_db,,diablo2-net-api,api,Diablo-2.net API,21ec1faa-c58a-51bf-bdba-6e2a5ebf6eb3,Source,
structured_db,,api-docs,api,Diablo 2 API | Diablo-2.net,aac77696-0d4c-5192-a1c6-bd2aa0cae678,SourceDocument,diablo2-net-api
,,api,,Diablo 2 API | Diablo-2.net,b65d2e30-ca3d-5893-b71e-2145685aafdb,ApiEndpoint,diablo2-net-api
,,api,,api,b2f93ffd-8dd3-54f0-9786-dd0003c030b2,ApiEndpoint,diablo2-net-api
,,items-list,,items-list,2402d9b1-2fce-59fc-b5fe-9d821fc91d5d,ApiEndpoint,diablo2-net-api
,,runes-list,,runes-list,f0d16ac2-db89-5e7d-a2a8-4373d7d7853f,ApiEndpoint,diablo2-net-api
,,example.html,,example.html,c1cf31d7-6098-565a-91c6-3d36c49fbeeb,ApiEndpoint,diablo2-net-api
structured_db,,items-endpoint,api,items-endpoint,8684d433-9ff7-56c7-b9a1-3f79dd61e378,SourceDocument,diablo2-net-api
,,items,,items-endpoint,b99e5ef3-31bb-5f60-ad9b-203d6ba0c57d,ApiEndpoint,diablo2-net-api
structured_db,,runes-endpoint,api,runes-endpoint,7b435363-531e-52b2-949d-2fb5b36094a6,SourceDocument,diablo2-net-api
,,runes,,runes-endpoint,1e12fd92-f131-58ca-94b8-18b4749586c0,ApiEndpoint,diablo2-net-api
structured_db,,unique-items-endpoint,api,unique-items-endpoint,efdcb777-4164-5b05-a83f-5a643d3e593a,SourceDocument,diablo2-net-api
,,unique-items,,unique-items-endpoint,c9eb4129-4857-5618-bac7-05f6ce74a559,ApiEndpoint,diablo2-net-api
official,,blizzard-cn-d2,official,Diablo II China official portal,8c42a552-3b81-5395-89af-04ab6c749969,Source,
official,,homepage,official,《暗黑破坏神II》重制版“术士君临”游戏扩展包现已上线,84fad44b-a8ed-5b4e-9808-93a29aa61795,SourceDocument,blizzard-cn-d2
official,,sitemap,official,sitemap,68c50a64-3b39-552c-9e52-a76d2471358a,SourceDocument,blizzard-cn-d2
,,index.html,,index.html,f9c4b45e-b9cf-5881-93b1-92316db8719d,WebPage,blizzard-cn-d2
,,news,,news,fd717288-c851-5ddc-9a60-b33b01ba1f00,WebPage,blizzard-cn-d2
,,42929_1285202.html,,42929_1285202.html,a4c3a1f8-a35d-5f86-a5ae-c9fc35a7b8d9,WebPage,blizzard-cn-d2
,,index.html,,index.html,b653c515-a797-5b8b-9c72-02f2b1a974ac,WebPage,blizzard-cn-d2
,,index.html,,index.html,79c79320-6134-5a7e-8c07-0f97437a837f,WebPage,blizzard-cn-d2
,,index.html,,index.html,00428748-f3b1-5456-b412-ce65409ce93f,WebPage,blizzard-cn-d2
,,index.html,,index.html,717ff4fe-cb97-506c-8359-b8fba3787e3a,WebPage,blizzard-cn-d2
,,42929_1277898.html,,42929_1277898.html,851e24da-88f5-5c86-a077-731cf7f440ce,WebPage,blizzard-cn-d2
,,index.html,,index.html,7b309c73-87a4-571e-a43c-243770fc93ce,WebPage,blizzard-cn-d2
,,42929_1267224.html,,42929_1267224.html,a29c9d10-a627-5c68-88c4-ffcf5c60b3c8,WebPage,blizzard-cn-d2
,,42929_1272408.html,,42929_1272408.html,1702b467-844b-56c1-8a42-e903ba08548f,WebPage,blizzard-cn-d2
,,42929_1267024.html,,42929_1267024.html,a337470f-d664-52ec-b214-056b55f97792,WebPage,blizzard-cn-d2
,,42929_1262557.html,,42929_1262557.html,6330659f-8a8f-56f9-9d85-caa4717e7ad3,WebPage,blizzard-cn-d2
,,index.html,,index.html,532e6d29-faab-5e00-a6c6-80ed4a8c06c6,WebPage,blizzard-cn-d2
,,42929_1260699.html,,42929_1260699.html,606ae1ea-cf37-5073-b6ba-5eaed94cb885,WebPage,blizzard-cn-d2
official,,news-index,official,《暗黑破坏神II》官方网站 - 新闻,e0f8f7c4-8e78-503e-8640-840082d0247c,SourceDocument,blizzard-cn-d2
,17210,ef481dcd712d1ba501331e7e,,"Spirit 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",df063511-85d6-5ee1-b977-fc0fc16a5e70,SourceDocument,diablo2-io
,,spirit-t3,,"Spirit 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",96d0566a-c3f7-518d-b49e-cb8e57328591,Runeword,diablo2-io
,18366,4f80293987117e453dcb68e0,,"Enigma 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",118bc094-3b56-58b8-94be-2cf166de95c9,SourceDocument,diablo2-io
,,enigma-t42,,"Enigma 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",e0577cf7-ef8f-507c-8f63-a48cc8b004ef,Runeword,diablo2-io
,11437,13d41ca2b64d1777d3834f1e,,"Ancients' Pledge 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",69062cb7-2d24-514e-b698-ff47ffd008b5,SourceDocument,diablo2-io
,,ancients-pledge-t46,,"Ancients' Pledge 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",2f3531e8-0788-59c5-9511-edc190d4dc14,Runeword,diablo2-io
,13132,57c44a5e1acca14ba707287a,,"Silence 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",1b0cac2f-1779-59c3-a2c4-c691f1d094f4,SourceDocument,diablo2-io
,,silence-t55,,"Silence 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",52557100-aa5f-55b2-97ed-36321fbeb01f,Runeword,diablo2-io
,9573,39615734295a2659122c7d2c,,"Strength 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",2609bb08-d7f7-5181-af72-5bc57f3b3795,SourceDocument,diablo2-io
,,strength-t56,,"Strength 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",78b7fa9f-bd8d-5425-84b4-74ba660bec26,Runeword,diablo2-io
,13104,948ddfdafcd239e21691cfbc,,"Leaf 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",3e4fe90f-d127-5d79-ac17-125f86b6d13c,SourceDocument,diablo2-io
,,leaf-t57,,"Leaf 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",d7996653-c55a-5a8c-9d88-ebc91591bd18,Runeword,diablo2-io
,12614,9b8a5b83a9b1b4eea7bb9b5a,,"Black 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",0307848b-edda-5572-9e9e-cb115d5bc9ec,SourceDocument,diablo2-io
,,black-t1182,,"Black 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",e75989d5-5161-565d-827b-6d07463fd6b0,Runeword,diablo2-io
,10865,eac9d0c125e313e4000ed8f7,,"Fury 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",efe17956-53c5-5182-99de-edf8ca1d38c8,SourceDocument,diablo2-io
,,fury-t1183,,"Fury 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",140d42c8-1a4c-5f71-bc9c-8a54579b21a3,Runeword,diablo2-io
,11394,5f8ba2a2af61cf7df5a4dd4f,,"Holy Thunder 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",4c81af8c-d44d-5282-b22c-a911c9486d30,SourceDocument,diablo2-io
,,holy-thunder-t1184,,"Holy Thunder 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",78ca7f3a-15c5-58cc-844d-20af50d3c84c,Runeword,diablo2-io
,10552,fe4cc28866c4b2099003e67f,,"Honor 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",2abafd54-7b49-552f-8338-8fba8fc71d2e,SourceDocument,diablo2-io
,,honor-t1185,,"Honor 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",62f40959-51d6-58a7-8454-3dd10b6e5417,Runeword,diablo2-io
,9986,50296438c0527fd3e7de952d,,"King's Grace 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",b3398011-7da0-5066-a11c-2ac43575a0cc,SourceDocument,diablo2-io
,,king-s-grace-t1186,,"King's Grace 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",0404c949-8ca8-5085-a95f-7a6f56df88e2,Runeword,diablo2-io
,10286,a1b09d36a3ccaed8fe9ba374,,"Lionheart 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",4aa80317-326b-5ec6-b947-f6cec248b352,SourceDocument,diablo2-io
,,lionheart-t1187,,"Lionheart 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",a65245b3-583b-5f53-a01d-79a48ffa4f3f,Runeword,diablo2-io
,10901,a71d2da2a200093f841ca99c,,"Lore 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",89a38113-ba70-5c0b-bdb9-236da36b3549,SourceDocument,diablo2-io
,,lore-t1188,,"Lore 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",5e824175-10ab-5306-a02f-99b9220a3190,Runeword,diablo2-io
,10185,fce3bccca22c3ad1265994c2,,"Malice 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",db82331d-5f8e-5292-b8b5-134166d97419,SourceDocument,diablo2-io
,,malice-t1189,,"Malice 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",ca796944-a1ea-5ccc-b651-99efe38e733d,Runeword,diablo2-io
,10911,bf9b5f57ead9296181c560d8,,"Melody 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",899e3b44-1545-5c25-967e-53bd19c3e89a,SourceDocument,diablo2-io
,,melody-t1190,,"Melody 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",84138d6c-be66-5d57-bc80-56288fd173d7,Runeword,diablo2-io
,10121,160fffcdfb86c5b582f67812,,"Memory 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",5f3b377f-afa1-5975-bdaf-348064f54092,SourceDocument,diablo2-io
,,memory-t1191,,"Memory 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",bd936382-3c19-529b-bd4f-ca6be323b0a1,Runeword,diablo2-io
,8911,3236901ca916cd9462ebf275,,"Nadir 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",05a08c82-b4f5-5008-a668-e2bea28d7f4b,SourceDocument,diablo2-io
,,nadir-t1192,,"Nadir 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",4147a071-91b1-55a4-96a8-dbfaaaad0946,Runeword,diablo2-io
,12508,4d93f5fc7968181b85feca8a,,"Radiance 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",cf4cbdd9-c77c-54d0-84b9-324eb23655c4,SourceDocument,diablo2-io
,,radiance-t1193,,"Radiance 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",3969ba9a-419a-53fa-9231-d6d4ba33d201,Runeword,diablo2-io
,11627,94647150999b2229e7c60794,,"Rhyme 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",eb7cb438-737b-51d1-a9d1-913ecfd4bc73,SourceDocument,diablo2-io
,,rhyme-t1194,,"Rhyme 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",054f7d51-a6fe-5d05-8ee4-d93642c5c8f8,Runeword,diablo2-io
,9609,84820f510181dc9354d180de,,"Smoke 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",a094c478-eb9a-5220-b6b0-1f74f968a325,SourceDocument,diablo2-io
,,smoke-t1195,,"Smoke 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",7ad787eb-9e16-5617-a8dc-d4e79b22d0f5,Runeword,diablo2-io
,9893,29a57a6b95ca6105cd4a8633,,"Stealth 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",40933d27-276c-5b6b-bbd1-eddf8e63c9d0,SourceDocument,diablo2-io
,,stealth-t1196,,"Stealth 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",813fdd12-6b66-583f-a8b2-e55379c52a2f,Runeword,diablo2-io
,10574,c03b13215a7c9c98741e6682,,"Steel 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",0a0d5d40-6808-5ade-aa12-d1e5ace06b56,SourceDocument,diablo2-io
,,steel-t1197,,"Steel 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",ddab279a-ee71-5688-8be0-423c47d54aab,Runeword,diablo2-io
,10877,d353ea25233f23bd43c831eb,,"Venom 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",e3fbd2d5-7fa0-5856-ae5f-50ddec15bb66,SourceDocument,diablo2-io
,,venom-t1198,,"Venom 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",c957ea04-5ad7-5cd4-b35c-98b38e74feb0,Runeword,diablo2-io
,9390,e533a1c877bd49407684b2ee,,"Wealth 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",ca2497f8-c720-5072-91e7-00cfc0875dc4,SourceDocument,diablo2-io
,,wealth-t1199,,"Wealth 
        
        
        
                                  • Diablo 2 Resurrected Runeword
                          
        
         • diablo2.io",135d9f23-41ea-5863-8f36-82c5b90f26b7,Runeword,diablo2-io
,10855,f9e5c5a6ccfde14fe84c31ba,,"Silks of the Victor 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",d2e0ae9f-7266-5678-b6de-30d29e713099,SourceDocument,diablo2-io
,,silks-of-the-victor-t2,,"Silks of the Victor 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",7943113d-0876-5ef3-ad24-cd0641e92c04,UniqueItem,diablo2-io
,10310,99b76633fb00a76e3560127a,,"Soul Harvest 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",80ed8df2-444f-5813-ae01-5ba8f7ac0a7b,SourceDocument,diablo2-io
,,soul-harvest-t36,,"Soul Harvest 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",3cd0053a-f2b2-55ac-9541-a3aa0c79d147,UniqueItem,diablo2-io
,18391,f828a9fa0999ad35b05c6c5e,,"Harlequin Crest 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",785fca35-f159-5086-a696-91cad5281137,SourceDocument,diablo2-io
,,harlequin-crest-t37,,"Harlequin Crest 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",de301e9e-1681-5237-901f-81904fedd8c8,UniqueItem,diablo2-io
,12422,cda13b935394d670ed85609d,,"Thundergod's Vigor 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",46951c5e-e9fc-5e01-ba20-dbb7a94624a9,SourceDocument,diablo2-io
,,thundergod-s-vigor-t38,,"Thundergod's Vigor 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",5911ab44-c4b1-5c9e-b6fb-8900ec946b87,UniqueItem,diablo2-io
,16702,f9e97a8c5a04c5f9483e33e9,,"Hellfire Torch 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",739f6c15-8ed7-5ef2-95a2-167f8967cd20,SourceDocument,diablo2-io
,,hellfire-torch-t39,,"Hellfire Torch 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",b9697845-0d90-50a3-ae0b-01299bbbb00c,UniqueItem,diablo2-io
,12297,e2f85253d2149a09220e3607,,"Seraph's Hymn 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",2248c2b3-1ed5-57eb-9be1-aaa4700528d1,SourceDocument,diablo2-io
,,seraph-s-hymn-t41,,"Seraph's Hymn 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",5fc4f348-74e1-5d6b-b49c-b7f3ac0313cd,UniqueItem,diablo2-io
,10384,b045b7a9987035729d8606aa,,"Razorswitch 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",8e1119f8-16b4-5738-9710-76a1a122d914,SourceDocument,diablo2-io
,,razorswitch-t257,,"Razorswitch 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",b74febdc-3897-5d60-8977-257451c5deed,UniqueItem,diablo2-io
,13672,34328a459c631d075476ab67,,"Alma Negra 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",b5a184ef-f315-5861-bbca-fe66269dfb84,SourceDocument,diablo2-io
,,alma-negra-t668,,"Alma Negra 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",5cc460ae-e757-51dc-922f-e58e39dda311,UniqueItem,diablo2-io
,15625,57f16b8adc6374b1b0086a85,,"Andariel's Visage 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",29bfbadf-a5e2-5b48-8d78-4f839b07c4b2,SourceDocument,diablo2-io
,,andariel-s-visage-t669,,"Andariel's Visage 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",9db7d94e-a1d6-59e1-95d9-0cda1d3f91e1,UniqueItem,diablo2-io
,12980,ab74e8e7733ce9ff2d8c3b54,,"Annihilus 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",bcda54cf-3a8d-5130-a5aa-7dd8599b3985,SourceDocument,diablo2-io
,,annihilus-t670,,"Annihilus 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",9069051f-61c5-5685-8e5d-343423ad6c67,UniqueItem,diablo2-io
,14237,631de26d0e191a17f6f84e3c,,"Arachnid Mesh 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",84fa2f8b-0533-520f-8293-f25a8f8ff81d,SourceDocument,diablo2-io
,,arachnid-mesh-t671,,"Arachnid Mesh 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",5fe3ba4b-c673-5bf6-8bbb-a0bdf80ed17c,UniqueItem,diablo2-io
,13472,aef015b2a43e84cce4045921,,"Arioc's Needle 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",434c2227-a76d-5580-9f34-15c477171681,SourceDocument,diablo2-io
,,arioc-s-needle-t672,,"Arioc's Needle 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",d6acccca-4f14-5b56-9902-7fee3ee05787,UniqueItem,diablo2-io
,12619,3f4e5b9d73f6869c7f4a69ca,,"Arkaine's Valor 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",dd48f821-325c-55a8-af38-957b7faa4a7e,SourceDocument,diablo2-io
,,arkaine-s-valor-t673,,"Arkaine's Valor 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",5c1e2f81-da0e-5910-8979-cba5b3066f68,UniqueItem,diablo2-io
,13600,197fbafcd0239f61e1650b9e,,"Arm of King Leoric 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",633a3e8b-bac4-5623-a883-bca4d6691415,SourceDocument,diablo2-io
,,arm-of-king-leoric-t674,,"Arm of King Leoric 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",2c2274c2-8e9f-5594-980b-b2b72a9b778a,UniqueItem,diablo2-io
,11751,64833a01a5ba0f36dfe2497b,,"Arreat's Face 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",e67fbcfb-95a0-58b7-a8c1-e625b828efaf,SourceDocument,diablo2-io
,,arreat-s-face-t675,,"Arreat's Face 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",971588d9-2867-569a-b504-7b2f660bc2f1,UniqueItem,diablo2-io
,12538,1cd6e49e4fa21686fbaf6dab,,"Astreon's Iron Ward 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",87ec7363-9bfb-53af-a58e-40e5edcbfb3f,SourceDocument,diablo2-io
,,astreon-s-iron-ward-t676,,"Astreon's Iron Ward 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",201f3cbb-7657-51a9-b532-44a2aaff7e0a,UniqueItem,diablo2-io
,11214,c6f1882cc4f0fb4d05954c92,,"Athena's Wrath 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",47e975b5-5355-5963-9024-50769dd179e3,SourceDocument,diablo2-io
,,athena-s-wrath-t677,,"Athena's Wrath 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",8484bf0e-a3d2-5d6c-8914-82a74b354c1f,UniqueItem,diablo2-io
,12048,4c40ddf95757b78c3ca3be5f,,"Atma's Scarab 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",fe4db379-04e6-5d3f-bd46-e4b61841d80a,SourceDocument,diablo2-io
,,atma-s-scarab-t678,,"Atma's Scarab 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",8954917a-1d0a-5fc1-8681-4f185cd4a6d3,UniqueItem,diablo2-io
,11756,b1c0b74ca23714581cdadfc7,,"Atma's Wail 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",c1b2f1a0-d2d6-57b0-bb80-7082e6286b76,SourceDocument,diablo2-io
,,atma-s-wail-t679,,"Atma's Wail 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",698e4086-7c4f-5e30-8567-4ba18215240b,UniqueItem,diablo2-io
,9763,e644eb91b8277a4d57821af2,,"Axe of Fechmar 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",718e9c31-8a6d-5e20-8677-e2bb42863023,SourceDocument,diablo2-io
,,axe-of-fechmar-t680,,"Axe of Fechmar 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",943bae91-019a-5fda-8be8-f34c8e10a9a4,UniqueItem,diablo2-io
,14176,6a584a97818231c63f95bdaf,,"Azurewrath 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",f3b1bf1c-134a-540c-8b0c-9fc455e19881,SourceDocument,diablo2-io
,,azurewrath-t681,,"Azurewrath 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",4c413feb-c0c1-5991-b20f-f4748a294022,UniqueItem,diablo2-io
,10059,8ca3816cc4a80fb3850b7e40,,"Baezil's Vortex 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",76caffa3-90c2-5a6b-aa91-de4df6a17f17,SourceDocument,diablo2-io
,,baezil-s-vortex-t682,,"Baezil's Vortex 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",b6979d4b-c206-576b-a1be-ba10bdfd61d8,UniqueItem,diablo2-io
,11460,b27ec5ba5ba8efee89c01cbb,,"Bane Ash 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",e4f57a2c-8876-5765-bb02-7fd17bfe842e,SourceDocument,diablo2-io
,,bane-ash-t683,,"Bane Ash 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",d0c3b8ba-2eac-54e7-8489-8b658f500b61,UniqueItem,diablo2-io
,11000,3cb6f2ae54d749fdcfa716be,,"Baranar's Star 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",16288c1e-05c6-5c92-85ed-5e041d85653c,SourceDocument,diablo2-io
,,baranar-s-star-t684,,"Baranar's Star 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",67344eae-d8c5-5760-80ab-1429521f0274,UniqueItem,diablo2-io
,10817,bfa050fc3be079d41e582478,,"Bartuc's Cut-Throat 
        
        
        
                                  • Diablo 2 Resurrected Unique Item
                          
        
         • diablo2.io",20fb6021-570e-583f-9f68-7b8124a8c58b,SourceDocument,diablo2-io
